leave_id,employee_id,leave_type,start_date,end_date,status,created_at
1375,196,sick,2023-01-20,2023-01-24,approved,2026-04-05 21:50:05.069527
1376,196,annual,2024-01-30,2024-02-06,approved,2026-04-05 21:50:05.069527
1377,33,unpaid,2024-02-14,2024-03-14,approved,2026-04-05 21:50:05.069527
1378,33,annual,2022-12-04,2022-12-14,approved,2026-04-05 21:50:05.069527
1379,40,annual,2024-04-09,2024-04-19,pending,2026-04-05 21:50:05.069527
1380,40,sick,2022-09-26,2022-09-29,approved,2026-04-05 21:50:05.069527
1381,40,sick,2023-04-21,2023-04-25,approved,2026-04-05 21:50:05.069527
1382,40,maternity,2022-04-20,2022-07-08,approved,2026-04-05 21:50:05.069527
1383,40,annual,2021-07-12,2021-07-19,approved,2026-04-05 21:50:05.069527
1384,44,maternity,2020-03-21,2020-06-14,approved,2026-04-05 21:50:05.069527
1385,44,annual,2022-09-17,2022-09-25,approved,2026-04-05 21:50:05.069527
1386,44,annual,2021-11-11,2021-11-20,approved,2026-04-05 21:50:05.069527
1387,82,annual,2020-04-01,2020-04-04,approved,2026-04-05 21:50:05.069527
1388,82,sick,2022-05-22,2022-05-25,approved,2026-04-05 21:50:05.069527
1389,82,annual,2020-07-01,2020-07-11,approved,2026-04-05 21:50:05.069527
1390,82,annual,2024-01-05,2024-01-10,approved,2026-04-05 21:50:05.069527
1391,82,sick,2023-01-15,2023-01-16,rejected,2026-04-05 21:50:05.069527
1392,111,sick,2021-12-24,2021-12-26,approved,2026-04-05 21:50:05.069527
1393,111,annual,2021-05-10,2021-05-24,approved,2026-04-05 21:50:05.069527
1394,111,annual,2020-11-07,2020-11-22,approved,2026-04-05 21:50:05.069527
1395,111,paternity,2022-02-09,2022-02-23,approved,2026-04-05 21:50:05.069527
1396,111,annual,2022-01-19,2022-01-25,approved,2026-04-05 21:50:05.069527
1397,111,annual,2022-04-08,2022-04-13,approved,2026-04-05 21:50:05.069527
1398,114,maternity,2020-06-22,2020-08-28,approved,2026-04-05 21:50:05.069527
1399,114,annual,2021-11-12,2021-11-20,approved,2026-04-05 21:50:05.069527
1400,114,annual,2023-04-21,2023-05-05,approved,2026-04-05 21:50:05.069527
1401,114,annual,2023-01-07,2023-01-10,approved,2026-04-05 21:50:05.069527
1402,114,annual,2021-06-23,2021-07-04,approved,2026-04-05 21:50:05.069527
1403,122,annual,2021-07-01,2021-07-08,approved,2026-04-05 21:50:05.069527
1404,122,annual,2022-01-04,2022-01-19,approved,2026-04-05 21:50:05.069527
1405,122,annual,2022-09-15,2022-09-29,approved,2026-04-05 21:50:05.069527
1406,122,sick,2023-01-19,2023-01-23,approved,2026-04-05 21:50:05.069527
1407,122,sick,2020-03-28,2020-03-31,rejected,2026-04-05 21:50:05.069527
1408,147,annual,2022-12-28,2023-01-11,approved,2026-04-05 21:50:05.069527
1409,147,sick,2021-03-17,2021-03-18,approved,2026-04-05 21:50:05.069527
1410,152,sick,2021-08-07,2021-08-09,approved,2026-04-05 21:50:05.069527
1411,152,annual,2024-03-09,2024-03-18,approved,2026-04-05 21:50:05.069527
1412,152,sick,2022-08-18,2022-08-21,approved,2026-04-05 21:50:05.069527
1413,152,annual,2021-06-29,2021-07-13,approved,2026-04-05 21:50:05.069527
1414,152,annual,2024-03-03,2024-03-09,approved,2026-04-05 21:50:05.069527
1415,152,unpaid,2020-04-27,2020-05-20,approved,2026-04-05 21:50:05.069527
1416,160,annual,2020-10-07,2020-10-13,pending,2026-04-05 21:50:05.069527
1417,160,annual,2020-06-23,2020-07-03,approved,2026-04-05 21:50:05.069527
1418,160,sick,2021-12-23,2021-12-28,approved,2026-04-05 21:50:05.069527
1419,160,annual,2021-11-10,2021-11-20,approved,2026-04-05 21:50:05.069527
1420,173,sick,2020-03-02,2020-03-03,approved,2026-04-05 21:50:05.069527
1421,173,annual,2024-01-25,2024-01-28,approved,2026-04-05 21:50:05.069527
1422,173,annual,2020-01-03,2020-01-11,approved,2026-04-05 21:50:05.069527
1423,173,annual,2022-10-27,2022-11-03,approved,2026-04-05 21:50:05.069527
1424,174,annual,2021-09-17,2021-09-22,approved,2026-04-05 21:50:05.069527
1425,174,paternity,2021-02-09,2021-02-23,approved,2026-04-05 21:50:05.069527
1426,186,annual,2022-11-24,2022-12-04,approved,2026-04-05 21:50:05.069527
1427,186,sick,2021-07-05,2021-07-07,approved,2026-04-05 21:50:05.069527
1428,186,annual,2022-10-02,2022-10-11,approved,2026-04-05 21:50:05.069527
1429,189,sick,2020-07-04,2020-07-05,approved,2026-04-05 21:50:05.069527
1430,189,annual,2020-03-09,2020-03-18,rejected,2026-04-05 21:50:05.069527
1431,189,annual,2021-04-03,2021-04-09,approved,2026-04-05 21:50:05.069527
1432,189,sick,2021-03-16,2021-03-21,approved,2026-04-05 21:50:05.069527
1433,237,annual,2020-12-10,2020-12-24,approved,2026-04-05 21:50:05.069527
1434,237,annual,2023-02-07,2023-02-21,pending,2026-04-05 21:50:05.069527
1435,237,annual,2020-08-13,2020-08-17,approved,2026-04-05 21:50:05.069527
1436,244,annual,2023-03-06,2023-03-21,approved,2026-04-05 21:50:05.069527
1437,244,annual,2023-05-14,2023-05-18,approved,2026-04-05 21:50:05.069527
1438,269,maternity,2020-11-09,2021-01-11,approved,2026-04-05 21:50:05.069527
1439,269,annual,2022-11-11,2022-11-16,approved,2026-04-05 21:50:05.069527
1440,269,annual,2022-07-26,2022-07-31,approved,2026-04-05 21:50:05.069527
1441,269,annual,2022-09-29,2022-10-08,approved,2026-04-05 21:50:05.069527
1442,269,annual,2021-02-27,2021-03-06,approved,2026-04-05 21:50:05.069527
1443,279,annual,2021-05-04,2021-05-16,rejected,2026-04-05 21:50:05.069527
1444,279,annual,2023-09-19,2023-09-24,approved,2026-04-05 21:50:05.069527
1445,279,annual,2024-02-22,2024-02-28,approved,2026-04-05 21:50:05.069527
1446,279,unpaid,2022-09-12,2022-09-28,approved,2026-04-05 21:50:05.069527
1447,293,annual,2021-06-25,2021-07-01,rejected,2026-04-05 21:50:05.069527
1448,293,paternity,2023-01-13,2023-01-28,pending,2026-04-05 21:50:05.069527
1449,293,paternity,2021-11-24,2021-12-05,approved,2026-04-05 21:50:05.069527
1450,293,sick,2021-06-28,2021-06-29,approved,2026-04-05 21:50:05.069527
1451,18,annual,2023-03-21,2023-03-25,pending,2026-04-05 21:50:05.069527
1452,18,annual,2022-08-11,2022-08-25,approved,2026-04-05 21:50:05.069527
1453,18,sick,2022-07-04,2022-07-09,approved,2026-04-05 21:50:05.069527
1454,25,annual,2021-01-30,2021-02-09,approved,2026-04-05 21:50:05.069527
1455,25,annual,2021-07-06,2021-07-19,approved,2026-04-05 21:50:05.069527
1456,31,annual,2020-01-06,2020-01-09,rejected,2026-04-05 21:50:05.069527
1457,31,annual,2023-05-01,2023-05-10,approved,2026-04-05 21:50:05.069527
1458,31,annual,2020-04-10,2020-04-22,approved,2026-04-05 21:50:05.069527
1459,63,annual,2021-07-19,2021-08-01,approved,2026-04-05 21:50:05.069527
1460,63,annual,2022-09-15,2022-09-20,approved,2026-04-05 21:50:05.069527
1461,63,annual,2021-11-17,2021-11-22,approved,2026-04-05 21:50:05.069527
1462,63,annual,2020-11-19,2020-12-04,approved,2026-04-05 21:50:05.069527
1463,64,annual,2024-03-21,2024-04-05,rejected,2026-04-05 21:50:05.069527
1464,64,sick,2021-03-12,2021-03-17,approved,2026-04-05 21:50:05.069527
1465,64,annual,2022-10-25,2022-10-30,approved,2026-04-05 21:50:05.069527
1466,64,annual,2020-08-29,2020-09-04,approved,2026-04-05 21:50:05.069527
1467,64,sick,2022-01-09,2022-01-11,approved,2026-04-05 21:50:05.069527
1468,71,maternity,2022-12-13,2023-02-21,approved,2026-04-05 21:50:05.069527
1469,71,unpaid,2022-09-19,2022-09-28,approved,2026-04-05 21:50:05.069527
1470,71,annual,2021-06-05,2021-06-18,approved,2026-04-05 21:50:05.069527
1471,71,annual,2020-10-02,2020-10-17,approved,2026-04-05 21:50:05.069527
1472,71,annual,2022-11-09,2022-11-18,approved,2026-04-05 21:50:05.069527
1473,73,annual,2023-10-19,2023-10-30,approved,2026-04-05 21:50:05.069527
1474,73,annual,2020-02-05,2020-02-17,approved,2026-04-05 21:50:05.069527
1475,73,unpaid,2022-04-03,2022-04-28,approved,2026-04-05 21:50:05.069527
1476,73,sick,2021-10-13,2021-10-17,approved,2026-04-05 21:50:05.069527
1477,73,annual,2022-02-14,2022-03-01,approved,2026-04-05 21:50:05.069527
1478,76,annual,2020-07-29,2020-08-07,approved,2026-04-05 21:50:05.069527
1479,76,annual,2022-12-24,2023-01-01,rejected,2026-04-05 21:50:05.069527
1480,89,sick,2022-03-08,2022-03-10,approved,2026-04-05 21:50:05.069527
1481,89,maternity,2020-12-01,2021-02-28,rejected,2026-04-05 21:50:05.069527
1482,89,annual,2020-01-04,2020-01-09,rejected,2026-04-05 21:50:05.069527
1483,89,unpaid,2020-05-29,2020-06-09,approved,2026-04-05 21:50:05.069527
1484,93,annual,2023-04-14,2023-04-26,approved,2026-04-05 21:50:05.069527
1485,93,annual,2023-09-23,2023-10-01,rejected,2026-04-05 21:50:05.069527
1486,93,annual,2023-07-27,2023-07-30,approved,2026-04-05 21:50:05.069527
1487,93,annual,2021-05-31,2021-06-07,approved,2026-04-05 21:50:05.069527
1488,93,annual,2023-07-10,2023-07-24,approved,2026-04-05 21:50:05.069527
1489,93,annual,2024-03-11,2024-03-14,pending,2026-04-05 21:50:05.069527
1490,98,maternity,2023-03-22,2023-06-19,approved,2026-04-05 21:50:05.069527
1491,98,sick,2022-12-27,2022-12-31,approved,2026-04-05 21:50:05.069527
1492,118,sick,2023-03-12,2023-03-17,approved,2026-04-05 21:50:05.069527
1493,118,annual,2020-11-11,2020-11-14,approved,2026-04-05 21:50:05.069527
1494,118,sick,2024-01-29,2024-01-31,rejected,2026-04-05 21:50:05.069527
1495,118,annual,2021-12-01,2021-12-10,approved,2026-04-05 21:50:05.069527
1496,118,annual,2021-05-20,2021-05-30,approved,2026-04-05 21:50:05.069527
1497,121,annual,2023-11-03,2023-11-14,approved,2026-04-05 21:50:05.069527
1498,121,maternity,2020-08-17,2020-11-05,approved,2026-04-05 21:50:05.069527
1499,124,annual,2020-04-13,2020-04-26,approved,2026-04-05 21:50:05.069527
1500,124,annual,2022-07-05,2022-07-19,approved,2026-04-05 21:50:05.069527
1501,128,sick,2020-03-03,2020-03-06,approved,2026-04-05 21:50:05.069527
1502,128,paternity,2022-09-17,2022-09-30,approved,2026-04-05 21:50:05.069527
1503,128,sick,2022-03-22,2022-03-23,approved,2026-04-05 21:50:05.069527
1504,128,sick,2020-11-21,2020-11-26,approved,2026-04-05 21:50:05.069527
1505,128,annual,2020-08-18,2020-08-23,approved,2026-04-05 21:50:05.069527
1506,128,annual,2022-11-27,2022-12-03,approved,2026-04-05 21:50:05.069527
1507,129,annual,2021-06-12,2021-06-26,approved,2026-04-05 21:50:05.069527
1508,129,paternity,2023-03-12,2023-03-24,approved,2026-04-05 21:50:05.069527
1509,129,annual,2021-05-14,2021-05-22,approved,2026-04-05 21:50:05.069527
1510,129,sick,2020-08-21,2020-08-22,approved,2026-04-05 21:50:05.069527
1511,129,annual,2020-10-16,2020-10-20,rejected,2026-04-05 21:50:05.069527
1512,141,sick,2022-11-15,2022-11-17,approved,2026-04-05 21:50:05.069527
1513,141,sick,2024-02-08,2024-02-09,approved,2026-04-05 21:50:05.069527
1514,141,sick,2020-04-06,2020-04-08,approved,2026-04-05 21:50:05.069527
1515,154,annual,2023-09-02,2023-09-16,rejected,2026-04-05 21:50:05.069527
1516,154,annual,2021-05-27,2021-06-09,approved,2026-04-05 21:50:05.069527
1517,154,paternity,2023-09-11,2023-09-22,approved,2026-04-05 21:50:05.069527
1518,154,sick,2021-05-03,2021-05-06,approved,2026-04-05 21:50:05.069527
1519,154,sick,2020-06-15,2020-06-17,approved,2026-04-05 21:50:05.069527
1520,155,annual,2020-11-10,2020-11-16,approved,2026-04-05 21:50:05.069527
1521,155,annual,2022-10-25,2022-10-31,approved,2026-04-05 21:50:05.069527
1522,155,annual,2021-09-30,2021-10-14,approved,2026-04-05 21:50:05.069527
1523,155,annual,2021-08-13,2021-08-21,approved,2026-04-05 21:50:05.069527
1524,155,annual,2023-06-25,2023-07-08,approved,2026-04-05 21:50:05.069527
1525,155,sick,2022-04-04,2022-04-06,approved,2026-04-05 21:50:05.069527
1526,41,annual,2022-05-24,2022-06-04,approved,2026-04-05 21:50:05.069527
1527,41,unpaid,2022-07-12,2022-07-30,approved,2026-04-05 21:50:05.069527
1528,41,sick,2022-01-08,2022-01-11,approved,2026-04-05 21:50:05.069527
1529,41,sick,2020-10-25,2020-10-30,approved,2026-04-05 21:50:05.069527
1530,41,sick,2020-06-03,2020-06-06,approved,2026-04-05 21:50:05.069527
1531,41,sick,2023-05-05,2023-05-08,approved,2026-04-05 21:50:05.069527
1532,43,annual,2024-03-05,2024-03-09,approved,2026-04-05 21:50:05.069527
1533,43,sick,2021-04-22,2021-04-26,approved,2026-04-05 21:50:05.069527
1534,43,annual,2020-06-18,2020-06-26,approved,2026-04-05 21:50:05.069527
1535,43,sick,2023-01-26,2023-01-27,approved,2026-04-05 21:50:05.069527
1536,48,sick,2020-01-12,2020-01-13,approved,2026-04-05 21:50:05.069527
1537,48,annual,2023-08-21,2023-08-29,approved,2026-04-05 21:50:05.069527
1538,55,annual,2020-09-29,2020-10-07,approved,2026-04-05 21:50:05.069527
1539,55,annual,2022-07-04,2022-07-09,approved,2026-04-05 21:50:05.069527
1540,95,sick,2024-02-01,2024-02-05,approved,2026-04-05 21:50:05.069527
1541,95,sick,2021-09-12,2021-09-16,approved,2026-04-05 21:50:05.069527
1542,95,annual,2020-10-28,2020-11-11,approved,2026-04-05 21:50:05.069527
1543,95,annual,2020-03-20,2020-04-02,approved,2026-04-05 21:50:05.069527
1544,95,annual,2021-10-04,2021-10-10,approved,2026-04-05 21:50:05.069527
1545,106,annual,2021-06-14,2021-06-23,approved,2026-04-05 21:50:05.069527
1546,106,unpaid,2022-06-25,2022-07-12,approved,2026-04-05 21:50:05.069527
1547,106,annual,2020-09-11,2020-09-16,rejected,2026-04-05 21:50:05.069527
1548,106,maternity,2024-01-11,2024-04-10,approved,2026-04-05 21:50:05.069527
1549,106,annual,2020-12-24,2021-01-05,approved,2026-04-05 21:50:05.069527
1550,106,annual,2022-08-16,2022-08-24,approved,2026-04-05 21:50:05.069527
1551,108,unpaid,2023-05-19,2023-06-02,approved,2026-04-05 21:50:05.069527
1552,108,annual,2024-01-03,2024-01-11,approved,2026-04-05 21:50:05.069527
1553,110,annual,2024-02-28,2024-03-12,approved,2026-04-05 21:50:05.069527
1554,110,maternity,2022-04-03,2022-06-11,approved,2026-04-05 21:50:05.069527
1555,110,annual,2020-10-10,2020-10-16,approved,2026-04-05 21:50:05.069527
1556,134,annual,2023-04-19,2023-04-30,approved,2026-04-05 21:50:05.069527
1557,134,annual,2021-07-28,2021-08-07,approved,2026-04-05 21:50:05.069527
1558,134,annual,2023-02-26,2023-03-09,approved,2026-04-05 21:50:05.069527
1559,145,paternity,2023-03-31,2023-04-15,approved,2026-04-05 21:50:05.069527
1560,145,annual,2023-02-21,2023-02-27,approved,2026-04-05 21:50:05.069527
1561,145,annual,2021-08-02,2021-08-07,approved,2026-04-05 21:50:05.069527
1562,149,annual,2023-10-16,2023-10-24,rejected,2026-04-05 21:50:05.069527
1563,149,sick,2020-05-18,2020-05-22,approved,2026-04-05 21:50:05.069527
1564,149,annual,2022-03-29,2022-04-06,approved,2026-04-05 21:50:05.069527
1565,170,annual,2023-09-28,2023-10-10,approved,2026-04-05 21:50:05.069527
1566,170,annual,2023-12-15,2023-12-23,approved,2026-04-05 21:50:05.069527
1567,170,sick,2022-03-29,2022-04-03,approved,2026-04-05 21:50:05.069527
1568,170,annual,2021-12-03,2021-12-07,approved,2026-04-05 21:50:05.069527
1569,170,annual,2022-04-14,2022-04-20,approved,2026-04-05 21:50:05.069527
1570,170,annual,2020-07-10,2020-07-14,approved,2026-04-05 21:50:05.069527
1571,171,annual,2021-04-14,2021-04-21,approved,2026-04-05 21:50:05.069527
1572,171,sick,2020-10-27,2020-10-31,approved,2026-04-05 21:50:05.069527
1573,171,unpaid,2020-09-23,2020-10-11,approved,2026-04-05 21:50:05.069527
1574,190,sick,2022-12-04,2022-12-05,approved,2026-04-05 21:50:05.069527
1575,190,annual,2023-07-10,2023-07-23,approved,2026-04-05 21:50:05.069527
1576,190,sick,2021-12-07,2021-12-11,approved,2026-04-05 21:50:05.069527
1577,190,annual,2020-07-08,2020-07-16,approved,2026-04-05 21:50:05.069527
1578,190,annual,2023-04-17,2023-04-30,approved,2026-04-05 21:50:05.069527
1579,204,sick,2023-07-24,2023-07-28,approved,2026-04-05 21:50:05.069527
1580,204,annual,2024-01-15,2024-01-24,approved,2026-04-05 21:50:05.069527
1581,204,sick,2022-01-02,2022-01-07,approved,2026-04-05 21:50:05.069527
1582,204,paternity,2024-01-19,2024-02-02,approved,2026-04-05 21:50:05.069527
1583,204,annual,2022-07-17,2022-07-25,approved,2026-04-05 21:50:05.069527
1584,208,annual,2020-09-02,2020-09-07,pending,2026-04-05 21:50:05.069527
1585,208,annual,2023-05-11,2023-05-20,rejected,2026-04-05 21:50:05.069527
1586,208,annual,2020-04-17,2020-04-20,approved,2026-04-05 21:50:05.069527
1587,208,paternity,2024-04-08,2024-04-22,approved,2026-04-05 21:50:05.069527
1588,215,sick,2024-05-24,2024-05-28,approved,2026-04-05 21:50:05.069527
1589,215,annual,2021-04-03,2021-04-06,approved,2026-04-05 21:50:05.069527
1590,215,annual,2021-01-08,2021-01-16,approved,2026-04-05 21:50:05.069527
1591,215,annual,2023-10-27,2023-11-04,approved,2026-04-05 21:50:05.069527
1592,215,annual,2021-06-21,2021-06-28,approved,2026-04-05 21:50:05.069527
1593,215,annual,2021-06-03,2021-06-10,approved,2026-04-05 21:50:05.069527
1594,224,annual,2021-10-20,2021-10-30,approved,2026-04-05 21:50:05.069527
1595,224,sick,2021-08-21,2021-08-26,approved,2026-04-05 21:50:05.069527
1596,224,sick,2021-01-27,2021-02-01,approved,2026-04-05 21:50:05.069527
1597,224,annual,2020-05-12,2020-05-16,approved,2026-04-05 21:50:05.069527
1598,256,sick,2023-08-08,2023-08-12,approved,2026-04-05 21:50:05.069527
1599,256,annual,2020-08-31,2020-09-10,approved,2026-04-05 21:50:05.069527
1600,256,annual,2023-09-14,2023-09-28,approved,2026-04-05 21:50:05.069527
1601,8,annual,2021-09-19,2021-09-23,approved,2026-04-05 21:50:05.069527
1602,8,annual,2021-04-04,2021-04-16,pending,2026-04-05 21:50:05.069527
1603,8,sick,2022-03-12,2022-03-13,approved,2026-04-05 21:50:05.069527
1604,8,unpaid,2022-09-20,2022-09-27,approved,2026-04-05 21:50:05.069527
1605,8,sick,2020-07-27,2020-07-30,approved,2026-04-05 21:50:05.069527
1606,8,annual,2020-09-27,2020-10-11,approved,2026-04-05 21:50:05.069527
1607,17,sick,2023-04-20,2023-04-24,pending,2026-04-05 21:50:05.069527
1608,17,sick,2023-05-19,2023-05-24,approved,2026-04-05 21:50:05.069527
1609,24,sick,2022-10-10,2022-10-15,rejected,2026-04-05 21:50:05.069527
1610,24,annual,2022-05-08,2022-05-23,approved,2026-04-05 21:50:05.069527
1611,24,annual,2023-11-24,2023-11-30,approved,2026-04-05 21:50:05.069527
1612,24,annual,2020-02-08,2020-02-22,approved,2026-04-05 21:50:05.069527
1613,26,annual,2023-07-27,2023-08-09,approved,2026-04-05 21:50:05.069527
1614,26,annual,2020-12-15,2020-12-20,approved,2026-04-05 21:50:05.069527
1615,26,annual,2023-07-11,2023-07-20,approved,2026-04-05 21:50:05.069527
1616,39,sick,2021-04-09,2021-04-12,approved,2026-04-05 21:50:05.069527
1617,39,annual,2021-04-05,2021-04-18,approved,2026-04-05 21:50:05.069527
1618,39,annual,2020-11-07,2020-11-10,approved,2026-04-05 21:50:05.069527
1619,39,annual,2020-11-24,2020-12-06,approved,2026-04-05 21:50:05.069527
1620,39,sick,2020-11-09,2020-11-13,approved,2026-04-05 21:50:05.069527
1621,56,annual,2022-06-07,2022-06-16,approved,2026-04-05 21:50:05.069527
1622,56,annual,2022-12-04,2022-12-12,approved,2026-04-05 21:50:05.069527
1623,56,annual,2023-06-30,2023-07-10,approved,2026-04-05 21:50:05.069527
1624,56,maternity,2022-03-31,2022-06-14,approved,2026-04-05 21:50:05.069527
1625,56,sick,2023-04-05,2023-04-09,approved,2026-04-05 21:50:05.069527
1626,56,annual,2024-02-17,2024-02-29,pending,2026-04-05 21:50:05.069527
1627,70,annual,2024-01-09,2024-01-17,approved,2026-04-05 21:50:05.069527
1628,70,sick,2020-04-26,2020-05-01,approved,2026-04-05 21:50:05.069527
1629,70,annual,2021-06-19,2021-06-27,approved,2026-04-05 21:50:05.069527
1630,70,annual,2022-05-05,2022-05-10,approved,2026-04-05 21:50:05.069527
1631,70,annual,2023-06-05,2023-06-13,approved,2026-04-05 21:50:05.069527
1632,99,unpaid,2021-03-22,2021-03-27,approved,2026-04-05 21:50:05.069527
1633,99,annual,2023-06-02,2023-06-16,approved,2026-04-05 21:50:05.069527
1634,99,annual,2020-04-30,2020-05-11,approved,2026-04-05 21:50:05.069527
1635,99,sick,2023-05-14,2023-05-15,approved,2026-04-05 21:50:05.069527
1636,99,annual,2022-10-26,2022-10-30,approved,2026-04-05 21:50:05.069527
1637,100,maternity,2022-01-08,2022-04-02,approved,2026-04-05 21:50:05.069527
1638,100,sick,2020-06-02,2020-06-06,approved,2026-04-05 21:50:05.069527
1639,100,annual,2024-01-16,2024-01-22,approved,2026-04-05 21:50:05.069527
1640,107,annual,2022-04-14,2022-04-29,approved,2026-04-05 21:50:05.069527
1641,107,annual,2023-03-03,2023-03-16,pending,2026-04-05 21:50:05.069527
1642,107,sick,2020-03-03,2020-03-06,approved,2026-04-05 21:50:05.069527
1643,107,annual,2022-11-15,2022-11-21,rejected,2026-04-05 21:50:05.069527
1644,107,annual,2022-07-30,2022-08-09,approved,2026-04-05 21:50:05.069527
1645,107,paternity,2022-08-24,2022-09-04,rejected,2026-04-05 21:50:05.069527
1646,115,annual,2022-05-21,2022-05-24,approved,2026-04-05 21:50:05.069527
1647,115,annual,2024-03-07,2024-03-17,approved,2026-04-05 21:50:05.069527
1648,115,sick,2020-11-01,2020-11-02,approved,2026-04-05 21:50:05.069527
1649,117,unpaid,2021-12-09,2021-12-27,approved,2026-04-05 21:50:05.069527
1650,117,annual,2021-02-21,2021-02-27,approved,2026-04-05 21:50:05.069527
1651,117,sick,2022-07-22,2022-07-23,approved,2026-04-05 21:50:05.069527
1652,117,sick,2023-10-08,2023-10-09,approved,2026-04-05 21:50:05.069527
1653,117,annual,2022-09-23,2022-10-05,approved,2026-04-05 21:50:05.069527
1654,119,unpaid,2022-04-17,2022-04-22,approved,2026-04-05 21:50:05.069527
1655,119,maternity,2023-07-18,2023-10-06,approved,2026-04-05 21:50:05.069527
1656,123,maternity,2020-10-04,2020-12-30,rejected,2026-04-05 21:50:05.069527
1657,123,annual,2021-08-06,2021-08-20,rejected,2026-04-05 21:50:05.069527
1658,123,annual,2023-10-04,2023-10-18,rejected,2026-04-05 21:50:05.069527
1659,123,annual,2021-10-18,2021-10-25,approved,2026-04-05 21:50:05.069527
1660,123,annual,2023-06-19,2023-07-01,approved,2026-04-05 21:50:05.069527
1661,123,annual,2024-02-14,2024-02-26,approved,2026-04-05 21:50:05.069527
1662,136,sick,2024-05-23,2024-05-27,approved,2026-04-05 21:50:05.069527
1663,136,annual,2023-03-07,2023-03-19,approved,2026-04-05 21:50:05.069527
1664,136,maternity,2020-06-23,2020-09-20,approved,2026-04-05 21:50:05.069527
1665,142,sick,2024-05-19,2024-05-20,approved,2026-04-05 21:50:05.069527
1666,142,annual,2021-05-08,2021-05-21,approved,2026-04-05 21:50:05.069527
1667,142,annual,2020-07-22,2020-08-01,rejected,2026-04-05 21:50:05.069527
1668,142,annual,2022-08-24,2022-09-02,pending,2026-04-05 21:50:05.069527
1669,142,maternity,2024-04-23,2024-07-09,approved,2026-04-05 21:50:05.069527
1670,172,sick,2023-06-07,2023-06-12,approved,2026-04-05 21:50:05.069527
1671,172,annual,2021-02-25,2021-03-11,approved,2026-04-05 21:50:05.069527
1672,172,sick,2020-03-30,2020-03-31,approved,2026-04-05 21:50:05.069527
1673,172,sick,2021-06-23,2021-06-28,approved,2026-04-05 21:50:05.069527
1674,172,annual,2021-08-21,2021-09-05,approved,2026-04-05 21:50:05.069527
1675,172,annual,2021-09-15,2021-09-22,approved,2026-04-05 21:50:05.069527
1676,180,sick,2020-06-28,2020-06-29,approved,2026-04-05 21:50:05.069527
1677,180,annual,2022-02-14,2022-02-27,approved,2026-04-05 21:50:05.069527
1678,180,paternity,2020-04-12,2020-04-25,approved,2026-04-05 21:50:05.069527
1679,180,annual,2023-11-19,2023-12-02,approved,2026-04-05 21:50:05.069527
1680,180,annual,2020-06-06,2020-06-20,approved,2026-04-05 21:50:05.069527
1681,180,annual,2023-01-24,2023-01-31,approved,2026-04-05 21:50:05.069527
1682,201,annual,2021-09-10,2021-09-20,approved,2026-04-05 21:50:05.069527
1683,201,annual,2022-05-01,2022-05-13,approved,2026-04-05 21:50:05.069527
1684,201,annual,2023-02-18,2023-03-01,approved,2026-04-05 21:50:05.069527
1685,201,annual,2023-12-13,2023-12-21,approved,2026-04-05 21:50:05.069527
1686,201,sick,2024-04-18,2024-04-21,rejected,2026-04-05 21:50:05.069527
1687,12,annual,2023-05-18,2023-05-25,approved,2026-04-05 21:50:05.069527
1688,12,annual,2021-01-19,2021-01-26,approved,2026-04-05 21:50:05.069527
1689,12,sick,2020-04-04,2020-04-06,approved,2026-04-05 21:50:05.069527
1690,27,maternity,2022-01-21,2022-03-30,approved,2026-04-05 21:50:05.069527
1691,27,annual,2023-03-03,2023-03-09,approved,2026-04-05 21:50:05.069527
1692,27,annual,2024-02-27,2024-03-01,approved,2026-04-05 21:50:05.069527
1693,27,sick,2023-10-17,2023-10-22,approved,2026-04-05 21:50:05.069527
1694,30,paternity,2021-07-05,2021-07-17,approved,2026-04-05 21:50:05.069527
1695,30,annual,2024-01-14,2024-01-25,approved,2026-04-05 21:50:05.069527
1696,30,annual,2022-12-22,2023-01-01,approved,2026-04-05 21:50:05.069527
1697,30,maternity,2022-12-05,2023-02-18,approved,2026-04-05 21:50:05.069527
1698,30,maternity,2021-05-23,2021-07-22,approved,2026-04-05 21:50:05.069527
1699,30,annual,2022-03-14,2022-03-20,approved,2026-04-05 21:50:05.069527
1700,34,annual,2020-10-07,2020-10-19,approved,2026-04-05 21:50:05.069527
1701,34,sick,2022-06-04,2022-06-06,approved,2026-04-05 21:50:05.069527
1702,34,annual,2020-03-26,2020-04-08,rejected,2026-04-05 21:50:05.069527
1703,35,maternity,2023-04-16,2023-07-08,approved,2026-04-05 21:50:05.069527
1704,35,sick,2020-06-03,2020-06-07,approved,2026-04-05 21:50:05.069527
1705,35,unpaid,2021-05-21,2021-06-11,approved,2026-04-05 21:50:05.069527
1706,35,annual,2021-10-27,2021-11-07,approved,2026-04-05 21:50:05.069527
1707,35,annual,2021-11-18,2021-11-22,pending,2026-04-05 21:50:05.069527
1708,35,annual,2021-11-30,2021-12-12,approved,2026-04-05 21:50:05.069527
1709,68,annual,2021-10-04,2021-10-18,approved,2026-04-05 21:50:05.069527
1710,68,paternity,2022-04-16,2022-04-27,approved,2026-04-05 21:50:05.069527
1711,68,sick,2023-06-26,2023-06-28,approved,2026-04-05 21:50:05.069527
1712,72,annual,2024-05-13,2024-05-20,approved,2026-04-05 21:50:05.069527
